sample_id,ct_dataset,pore1_left_areas,pore2_left_areas,pore3_left_areas,pore4_left_areas,pore5_left_areas,pore6_left_areas,pore7_left_areas,pore8_left_areas,pore9_left_areas,pore10_left_areas,pore1_right_areas,pore2_right_areas,pore3_right_areas,pore4_right_areas,pore5_right_areas,pore6_right_areas,pore7_right_areas,pore8_right_areas,pore9_right_areas,pore10_right_areas,pore1_ioc_l_areas,pore2_ioc_l_areas,pore3_ioc_l_areas,pore1_ioc_r_areas,pore2_ioc_r_areas,pore3_ioc_r_areas,pore1_lateral_areas,pore2_lateral_areas,pore3_lateral_areas,pore4_lateral_areas,pore5_lateral_areas,mean_mandibular_left_pore_area,mean_mandibular_right_pore_area,mean_mandibular_pore_area,mean_preopercular_left_pore_area,mean_preopercular_right_pore_area,mean_preopercular_pore_area,mean_orbital_left_area,mean_orbital_right_area,mean_orbital_pore_area,mean_otic_pore_area,sequencing_sample_id,subset_vcf_number,seq_depth,colour,Morph,Sex,Sex_Value,collection,Site,Depth,Depth_Cat,SL,BD,HL,HW,IOW,SNL,LJL,PPL,CHD,ED,LAD,DFB,AFB,PRD,PRA,PRP,PRV,CPL,CPD,EggspotNumber,EggspotNumberTheis,FirstSpot,EggspotContrast,PC1,PC2,PC3,PC4,PC5,subpop,Notes,max_number_rings.y,batch,standard_length_fitness,standardised_max_rings,LPG,LPW,LogLPG,ResLPG,T1W,T2W,T3W,T4W,TWA,carbon_content,d13CV.PDB_percent,morpho_PC1,morpho_PC2,morpho_PC3,morpho_PC4,morpho_PC5,morpho_PC6,morpho_PC7,morpho_PC8,morpho_PC9,morpho_PC10,morpho_PC11,morpho_PC12
D31A10,Y,0.05786963,0.126891219,0.135029136,0.105039406,0.20992811,0.151757076,0.402977577,0.20646196,0.198022639,0.055307693,0.049731713,0.130357369,0.163059738,0.081077762,0.225601134,0.178431358,0.365151335,0.13322071,0.192295957,0.06208929,0.124630687,0.191542446,0.118150494,0.215805494,0.222587091,0.090873403,0.185976488,0.172568881,0.140563625,0.262529601,0.211494192,0.1269515,0.129965543,0.128458522,0.215692467,0.188189323,0.201940895,0.144774542,0.176421996,0.160598269,0.201546613,cichl187580158,479,14.6,Yellow,NA,Male,1,2018,NA,3,Intermediate,89.34,28.04,31.03,14.23,6.55,10.12,11.82,7.95,7.65,8.08,5.77,48.75,17.87,29.12,56.92,31.11,34.81,16.16,10.19,8,7.5,3,0.137180982,-0.039592598,0.050309792,0.021534236,-0.007760088,0.018077467,littoral,,100,Giulia_2,90.05,1.060139262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B01,Y,0.096127773,0.050216001,0.132175688,0.154952231,0.382179636,0.186157889,0.550761925,0.261840576,0.347028435,0.14544706,0.08590523,0.199787947,0.199967289,0.215749461,0.36298995,0.233683747,0.58806524,0.249107233,0.262916633,0.182750375,0.248569205,0.259867805,0.202836775,0.264562886,0.257461749,0.115803163,0.268091569,0.130688183,0.149800684,0.423057793,0.215403052,0.163130266,0.212879975,0.188005121,0.326269499,0.32070987,0.323489685,0.237091262,0.212609266,0.224850264,0.286429238,cichl187580159,480,15.1,Yellow,NA,Male,1,2018,NA,3,Intermediate,93.61,33.78,32.76,15.3,7.07,11.01,12.86,9,9.32,9.17,6.35,52.69,19.78,31.6,60.2,32.87,35.54,17.66,11.33,7,6.5,3,0.134179916,-0.038078374,0.023970886,-0.04527599,0.045288156,0.044576487,littoral,,96,Giulia_2,94.15,0.881780172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B02,Y,0.048374809,0.167674142,0.078357112,0.103552325,0.268077065,0.136810006,0.443561723,0.137943791,0.158477889,0.069664764,0.043965647,0.119677261,0.077097351,0.097379498,0.239354523,0.121692878,0.441042202,0.147014067,0.153942751,0.058704846,0.106575751,0.162887051,0.11715774,0.10531599,0.127235825,0.08163249,0.141612002,0.065093047,0.075826475,0.228171905,0.132609772,0.133207091,0.115494856,0.124350973,0.202412042,0.200175966,0.201294004,0.128873514,0.104728102,0.116800808,0.15199919,cichl187580161,482,15.5,Yellow,NA,Male,1,2018,NA,3,Intermediate,69.3,24.32,25.25,10.32,5.1,8.74,10.68,6.19,6.11,7.83,5.11,37.19,13.84,25.72,42.16,25.1,26.52,13.6,7.66,5,5,2,0.169097768,-0.006896091,0.032005224,0.013602233,-0.049511767,-0.059173981,middle,,41,Giulia_2,69.28,-1.570657324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B03,Y,0.04539524,0.114723787,0.165451992,0.180410309,0.226585982,0.14294948,0.536028033,0.16311069,0.245576541,0.095212939,0.040452492,0.164931702,0.145811071,0.165712136,0.174036765,0.146201288,0.499087494,0.165842209,0.232699381,0.060093412,0.093261854,0.093782143,0.081555345,0.135405286,0.109650966,0.099115108,0.129375744,0.127926156,0.087700084,0.176124962,0.197506388,0.146513462,0.138188833,0.142351148,0.259982051,0.239430624,0.249706337,0.089533114,0.114723787,0.10212845,0.131912523,cichl187580160,481,14.9,Blue,NA,Male,1,2018,NA,3,Intermediate,70.94,25.56,26.81,11.35,5.31,8.38,10.71,7.28,6.16,8.18,4.63,37.22,13.32,25.02,45.75,26.07,26.92,12.75,7.73,6,NA,2,0.356053632,-0.001394931,-0.007737426,0.024212428,-0.010378834,-0.012991691,middle,,38,Giulia_2,72.63,-1.704426642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B05,Y,0.052761834,0.142175844,0.091143906,0.107253564,0.259051956,0.123687578,0.502751083,0.177963072,0.221751069,0.080007699,0.049085805,0.121633327,0.097306661,0.094279343,0.195370152,0.120444023,0.447934997,0.201857263,0.201857263,0.072115048,0.098495965,0.098604083,0.080872647,0.078277803,0.142067725,0.098495965,0.119505612,0.072182588,0.098240203,0.242904891,0.128490997,0.130477421,0.111535057,0.121006239,0.245618231,0.230941143,0.238279687,0.092657565,0.106280498,0.099469031,0.170572547,cichl187580163,484,17.7,Blue,NA,Male,1,2018,NA,3,Intermediate,64.08,22.6,23.18,10.13,4.79,7.18,8.66,6.15,5.12,6.38,3.57,35.62,13.03,23.27,41.62,22.48,21.35,12.54,6.99,4,3.5,4,0.273297347,0.014818613,-0.032590886,0.000299401,0.008600369,0.001578333,middle,,65,Giulia_2,67.5,-0.50050278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B06,Y,0.072566289,0.105844164,0.182515213,0.174452292,0.280589652,0.115959465,0.436423927,0.24819137,0.234264506,0.086346554,0.065529558,0.174305693,0.139708432,0.221070635,0.264757007,0.137802651,0.443753855,0.279416864,0.193363507,0.080336013,0.144106389,0.204798195,0.161258421,0.182515213,0.193510105,0.087079547,0.189449366,0.257079849,0.143242203,0.18566878,0.421325308,0.163193522,0.173074265,0.168133894,0.251306589,0.24921756,0.250262074,0.170054335,0.154368288,0.162211312,0.164455492,cichl187580164,485,15.1,Yellow,Littoral,Male,1,2018,NA,5,Shallow,87.54,32.05,31.25,14.27,6.5,11.22,11.84,8.64,8.07,8.55,5.9,47.7,16.93,30.07,55.79,29.51,33.41,16.53,9.63,11,10,2,0.18700161,-0.038034173,0.052842946,0.062113043,0.011950934,0.04225545,littoral,,84,Giulia_2,89.82,0.3467029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B07,Y,0.042213812,0.171177006,0.210013713,0.246950798,0.282621469,0.107434151,0.451898853,0.180886183,0.359872744,0.203048434,0.053611541,0.126008228,0.26214777,0.210224782,0.210224782,0.098147112,0.474694311,0.183207942,0.264047392,0.09856925,0.138263691,0.105755892,0.120743254,0.059738358,0.153462142,0.121798702,0.227135081,0.135691088,0.163419266,0.313269424,0.305599928,0.190595359,0.17244342,0.18151939,0.298926553,0.255129724,0.277028139,0.121587612,0.111666401,0.116627006,0.238344345,cichl187580165,486,17.2,Yellow,Littoral,Male,1,2018,NA,5,Shallow,93.33,33.56,34.48,15.44,7.15,11.74,14.79,8.78,8.66,9.15,7,49.57,18.114,32.11,61.62,34.47,36.93,17.21,10.07,9,8,2,0.048475053,-0.041138335,-0.016509122,-0.050815706,0.075062104,-0.00633714,littoral,,89,Giulia_2,91.56,0.569651763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B08,Y,0.033959916,0.14062275,0.096140043,0.10809776,0.22464564,0.124519691,0.437971309,0.152739903,0.226558875,0.064412235,0.036192023,0.132013194,0.122287584,0.066325469,0.188931926,0.118779987,0.310741202,0.165813673,0.175060975,0.055643242,0.123881946,0.243459115,0.130737704,0.175698719,0.120852658,0.088327668,0.209373817,0.134315279,0.093493969,0.178209161,0.164602058,0.120693222,0.109150039,0.114921631,0.22042058,0.176814773,0.198617677,0.166026255,0.128293015,0.147159635,0.135851565,cichl187580166,487,14.4,Yellow,Littoral,Male,1,2018,NA,5,Shallow,82.26,28.39,28.36,12.64,6.32,9.64,11.21,7.05,6.75,8.22,5.15,45.15,16.09,28.37,50.46,27.26,28.39,16.32,8.99,6,5,4,0.434490055,-0.04831221,0.11208827,0.04778281,-0.088574404,0.024353485,littoral,,78,Giulia_2,80.95,0.079164264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B09,Y,0.013340469,0.081215605,0.179583242,0.164776786,0.197614865,0.137216256,0.371040967,0.182515213,0.285867201,0.1225564,0.042220387,0.090158117,0.154368288,0.119917626,0.18075603,0.110681916,0.397575307,0.21960465,0.204065202,0.067581938,0.092210497,0.192337317,0.12050402,0.150245978,0.172086613,0.157721632,0.220803417,0.154678911,0.085350134,0.249059264,0.193712761,0.127306193,0.11748409,0.122395142,0.240494945,0.222206774,0.23135086,0.135017278,0.160018074,0.147517676,0.167204699,cichl187580167,488,15.2,Yellow,Littoral,Male,1,2018,NA,5,Shallow,75.98,25.48,26.85,11.57,5.28,9.12,11.07,7.72,6.41,7.64,5.06,40.42,12.63,27,49.75,27.06,29.14,14.6,7.63,10,10,2,0.332981444,-0.038615559,0.028369362,0.011430138,0.032247115,0.072138534,littoral,,63,Giulia_2,75.82,-0.589682326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31B10,Y,0.033547668,0.073602427,0.082133946,0.103968851,0.167304535,0.119585869,0.304387248,0.109463728,0.142866794,0.047863268,0.019955078,0.112066564,0.17771588,0.085025987,0.252764327,0.101944423,0.357456188,0.152844333,0.164846301,0.107873105,0.111854705,0.14498598,0.132085307,0.127247554,0.133697891,0.09602206,0.100815627,0.09451465,0.097875171,0.302866946,0.2432177,0.092111485,0.129505567,0.110808526,0.151145259,0.195754982,0.173450121,0.129641997,0.118989168,0.124315583,0.200371059,cichl187580168,489,15.5,Yellow,Littoral,Male,1,2018,NA,5,Shallow,77.35,25.62,27.98,13.05,5.6,9.34,11.05,7.21,7.39,7.6,5.29,41.4,14.9,29.29,50.89,26.46,29.66,14.62,8.35,7,6.5,2,0.035746288,-0.048796626,0.041720562,-0.013357307,0.00742279,0.136653442,littoral,,86,Giulia_2,77.72,0.435882445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31C01,Y,0.027525493,0.046013645,0.080390977,0.060189865,0.076374382,0.065387812,0.149618181,0.080095639,0.071471772,0.051861336,0.020968991,0.03490894,0.074897692,0.058299702,0.103368266,0.062375365,0.225460955,0.068577461,0.080509112,0.033963859,0.044123483,0.083816897,0.06202096,0.03857113,0.065446879,0.034081994,0.065138415,0.053981206,0.07941308,0.083679072,0.040526923,0.058098872,0.058488718,0.058293795,0.088261732,0.102127847,0.095194789,0.063320446,0.046033334,0.05467689,0.081546076,cichl187580169,490,16.7,unassigned,NA,Female,2,2018,NA,5,Shallow,52.11,15.05,18.51,8.29,3.41,5.61,7.37,4.71,4.06,5.73,3.38,25.4,10.62,20.72,33.62,19.5,16.23,10,4.97,NA,NA,NA,NA,-0.044170324,-0.011937835,-0.006738407,-0.025099524,0.057195582,littoral,,29,Giulia_2,68.34,-2.105734595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31F01,Y,0.034803196,0.070604845,0.070462209,0.102412684,0.190989671,0.172019076,0.314797762,0.204682732,0.243051829,0.107119674,0.034517924,0.088149079,0.080446732,0.1032685,0.262592968,0.179721423,0.251752628,0.229358768,0.230785129,0.089575439,0.131256245,0.163784967,0.125549452,0.12287531,0.152151444,0.073049583,0.127751269,0.108976322,0.124894212,0.338357196,0.244890612,0.093854521,0.113795041,0.103824781,0.217412999,0.200367991,0.208890495,0.140196888,0.116025446,0.128111167,0.231625704,cichl187580180,501,19.4,Yellow,Littoral,Male,1,2018,NA,5,Shallow,84.56,27.5,29.52,12.88,6.49,10.28,12.21,7.19,7.94,7.65,5.59,48.39,15.75,29.02,56.19,28.4,31.53,16.92,10.04,8,7,3,0.223067098,-0.042677856,0.045304819,-0.008030291,0.070507417,0.051359486,littoral,,81,Giulia_2,86.45,0.212933582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31F02,Y,0.033131705,0.062232176,0.117409692,0.067145242,0.185562743,0.119929213,0.307381597,0.165910477,0.078986992,0.058704846,0.044469551,0.131015107,0.144116618,0.051020306,0.252707985,0.131393035,0.327411792,0.153564823,0.118039572,0.059586679,0.095741809,0.120055189,0.095993761,0.073444046,0.12836961,0.054673612,0.135677494,0.093146466,0.084359064,0.165554662,0.12970206,0.093096312,0.124665913,0.108881113,0.152745978,0.164650716,0.158698347,0.103930253,0.085495756,0.094713004,0.124956863,cichl187580181,502,16.7,Yellow,Littoral,Male,1,2018,NA,5,Shallow,81.22,27.89,27.77,12.09,6.05,9.49,10.73,7.08,7.37,7.03,5.11,44.03,15.59,29.01,50.92,27.92,29.98,15.23,8.81,7,7,1,0.105896577,-0.053180637,0.031040648,-0.033879225,-0.015756437,0.066219426,littoral,,80,Giulia_2,81.59,0.168343809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31F03,Y,0.051456096,0.073885677,0.134870679,0.122996196,0.222829818,0.150556726,0.301406649,0.180023037,0.188232557,0.129006737,0.064210171,0.141467615,0.12666116,0.11537307,0.251856334,0.174745489,0.388192999,0.26856857,0.240421646,0.097341447,0.104964572,0.141027819,0.093090088,0.140408559,0.169618167,0.103824249,0.155844157,0.188609236,0.121818883,0.205831905,0.360835932,0.121207693,0.13991367,0.130560682,0.199667245,0.248631165,0.224149205,0.113027493,0.137950325,0.125488909,0.163825394,cichl187580182,503,15.1,Yellow,Littoral,Male,1,2018,NA,5,Shallow,85.48,30.93,30.48,13.22,6.46,10.24,11.53,7.93,7.07,8.14,5.72,46.55,16.63,33.63,54.64,29.51,31.98,16.64,10.26,10,9.5,4,0.283843558,-0.04099351,0.036863138,0.011083727,0.031780425,0.003362674,littoral,,88,Giulia_2,86.01,0.52506199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31F04,Y,0.024307254,0.096221461,0.13904253,0.167380002,0.373298966,0.162720062,0.464104821,0.214735066,0.209067572,0.096977127,0.037405463,0.092065298,0.121032492,0.121914102,0.336775113,0.143072748,0.491056906,0.246976813,0.234130492,0.112846111,0.139707456,0.199798038,0.120937022,0.118041992,0.142456055,0.0625,0.171214859,0.133557632,0.106444428,0.221424495,0.21790982,0.160050042,0.141838494,0.150944268,0.246221147,0.27125258,0.258736863,0.153480839,0.107666016,0.130573427,0.163934462,cichl187580183,504,16.4,Yellow,Littoral,Male,1,2018,NA,5,Shallow,85.35,30.16,29.2,12.8,6.33,10.13,12.16,7.92,6.95,8.36,5.71,45.53,15.97,28.62,55.17,28.99,30.39,16.2,10.22,6,5.5,3,0.221254336,-0.024807888,-0.003095152,0.012430742,0.000902779,0.008960384,middle,,67,Giulia_2,85.42,-0.411323235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31F05,Y,0.036262515,0.065551469,0.094220552,0.083217823,0.243144812,0.196189504,0.294439224,0.103828568,0.234156667,0.086472151,0.029753858,0.067566053,0.146444772,0.10522328,0.252132956,0.172789334,0.278632486,0.122579698,0.163491253,0.056873261,0.17309927,0.161476669,0.137611595,0.127443675,0.146086515,0.119955977,0.206417393,0.134512235,0.117155817,0.232452019,0.190300719,0.104479434,0.120224184,0.112351809,0.179724152,0.155394175,0.167559164,0.157395845,0.131162056,0.14427895,0.174803918,cichl187580184,505,13.3,Yellow,Littoral,Male,1,2018,NA,5,Shallow,90.98,31.39,31.46,14.18,7.5,11.13,12.88,7.63,8.35,8.82,7.35,50.14,19.06,33.04,56.24,31.1,33.92,15.99,10.95,7,6.5,3,0.371220633,-0.046470938,0.017696668,-0.071008027,-0.003318285,0.007370692,littoral,,98,Giulia_2,91.59,0.970959717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31F07,Y,0.027119402,0.07794891,0.09902456,0.100109336,0.230282467,0.171239654,0.362160245,0.197429248,0.262980717,0.117155817,0.02494985,0.081668143,0.090036415,0.091896031,0.281266943,0.141175859,0.39764792,0.187201359,0.232452019,0.07562439,0.139210058,0.185817157,0.14180783,0.160546861,0.156827629,0.105378249,0.209691978,0.066913904,0.085666845,0.172186096,0.190512834,0.106896935,0.113963476,0.110430206,0.234931507,0.223231422,0.229081464,0.155611682,0.140917579,0.148264631,0.12892647,cichl187580186,507,14.6,Yellow,Littoral,Male,1,2018,NA,5,Shallow,83.98,29.41,28.15,12.63,6.25,9.55,11.84,7.37,7.48,7.54,5.79,45.55,15.6,28.52,53.62,27.86,31.94,14.59,9.13,6,NA,2,0.143361437,-0.03956252,-0.004652115,0.023741055,0.063791582,-0.013307139,littoral,,93,Giulia_2,89.43,0.748010854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31F08,Y,0.029065006,0.091099271,0.130720224,0.110909748,0.326945163,0.161086648,0.441614563,0.185813593,0.253921144,0.085604395,0.026028363,0.09240069,0.098329372,0.12753898,0.344875813,0.150241497,0.469088946,0.158194608,0.165569311,0.082712354,0.07051391,0.15832645,0.099393827,0.096315257,0.155687675,0.090304716,0.153360511,0.108430674,0.14377548,0.243220186,0.246215509,0.137747882,0.137834644,0.137791263,0.241738424,0.218891305,0.230314864,0.109411395,0.114102549,0.111756972,0.193497833,cichl187580187,508,15.9,Yellow,Littoral,Male,1,2018,NA,5,Shallow,87.66,28.98,28.69,12.99,6.48,10.11,11.87,7.68,7.94,8.45,5.73,46.73,18.77,30.76,55.08,29.76,32.57,16.83,9.61,10,8.5,2,0.34181343,-0.049102524,0.06204083,0.019540244,0.084443941,-0.038754528,littoral,,62,Giulia_2,91.93,-0.634272098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31F09,Y,0.05759906,0.104725564,0.120265486,0.107428159,0.376167469,0.101854057,0.451164486,0.112664437,0.082429154,0.037667421,0.066551407,0.107597071,0.09290171,0.127697623,0.402517773,0.095097569,0.467717882,0.139352565,0.143237546,0.0706053,0.092732798,0.114015735,0.084287188,0.104579407,0.094949317,0.064031657,0.148153827,0.112653709,0.129220431,0.29488765,0.230514102,0.153237148,0.159453117,0.156345132,0.170981374,0.205228323,0.188104849,0.097011907,0.08785346,0.092432684,0.212054041,cichl187580188,509,16.3,Yellow,Littoral,Male,1,2018,NA,5,Shallow,90,29.57,30.74,13.32,6.76,11.24,12.35,8.39,7.79,9.08,5.82,51.1,16.41,31.57,55.19,30.95,33.74,16.36,9.79,7,6,4,0.117367305,-0.044853372,0.056410829,-0.024108402,0.044220614,-0.042748665,littoral,,78,Giulia_2,92.16,0.079164264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G01,Y,0.024187404,0.056689229,0.242503924,0.104056229,0.318971395,0.123708495,0.444821484,0.253085914,0.271856347,0.166414381,0.025069237,0.051146282,0.207230626,0.115520051,0.3284196,0.11363041,0.487023465,0.196774613,0.227386796,0.090450814,0.203325368,0.224111419,0.248298823,0.194255091,0.186066647,0.100906828,0.159930725,0.121969146,0.097364419,0.291741761,0.182777971,0.149281636,0.145477159,0.147379398,0.284044531,0.250408922,0.267226727,0.225245203,0.160409522,0.192827363,0.19455309,cichl187580190,511,15.8,Yellow,Littoral,Male,1,2018,NA,5,Shallow,80.44,28.48,28.88,12.74,6.22,9.15,12.12,7,7.08,8.34,5.1,43.39,16.2,28.35,51.89,26.95,28.35,16.03,9,13,12.5,2,0.33720831,-0.042964994,-0.043047865,-0.034825321,-0.02591559,0.082545889,littoral,,82,Giulia_2,82.92,0.257523355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G02,Y,0.033641043,0.145724709,0.189569671,0.175220411,0.269128347,0.164059875,0.456784783,0.225602258,0.289217311,0.148594561,0.05277339,0.090878648,0.172350559,0.122606457,0.318872449,0.152421031,0.464597158,0.271201018,0.203440622,0.067600959,0.09629948,0.153855957,0.132650939,0.096618352,0.136955717,0.083066273,0.238348519,0.129198263,0.122070083,0.211172332,0.165284674,0.162656836,0.151496301,0.157076568,0.280049728,0.251709939,0.265879834,0.127602125,0.105546781,0.116574453,0.166621208,cichl187580191,512,14.5,Yellow,Littoral,Male,1,2018,NA,5,Shallow,83.18,26.87,28.67,12.13,5.77,10.38,11.41,8.55,7.45,7.44,5.38,44.24,18.04,28.71,52.84,27.53,28.28,16.14,8.98,NA,NA,3,0.254611064,-0.037857777,-0.028056455,0.032117178,-0.058417593,0.067693661,littoral,,66,Giulia_2,85.11,-0.455913008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G03,Y,0.039473021,0.056063131,0.096108224,0.17810532,0.36040584,0.135771935,0.310063437,0.175435647,0.110791425,0.045765821,0.021929456,0.050151712,0.131386044,0.131195353,0.391297769,0.125856008,0.346294712,0.169333537,0.126809462,0.066169749,0.106999519,0.187106111,0.131794417,0.118634048,0.141521646,0.134464636,0.147264351,0.154816369,0.092781936,0.223323961,0.193115889,0.146031107,0.145192067,0.145611587,0.160514082,0.177151865,0.168832974,0.141966682,0.13154011,0.136753396,0.158052948,cichl187580192,513,16,Yellow,Littoral,Male,1,2018,NA,5,Shallow,89.26,33.78,31.07,13.75,7.36,10.31,12.8,7.99,8.85,8.65,5.35,47.98,18.4,31.49,55.8,31,33.61,16.86,10.15,5,4.5,4,0.164417541,-0.031301346,-0.029219965,0.020537438,0.021173846,-0.085501618,littoral,,49,Giulia_2,89.19,-1.213939142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G04,Y,0.029822565,0.091672885,0.114774872,0.095243192,0.189331285,0.100598653,0.273023483,0.17357993,0.161083855,0.089572704,0.022681951,0.087997569,0.105534077,0.093353029,0.222619148,0.100388635,0.292450154,0.15079297,0.17137474,0.071931187,0.098918508,0.156988503,0.103748924,0.152788142,0.181455607,0.106164131,0.139117627,0.048735475,0.102787546,0.205279726,0.08979142,0.10416896,0.106437155,0.105303057,0.174314993,0.171637263,0.172976128,0.119885312,0.146802627,0.133343969,0.154033636,cichl187580193,514,NA,Yellow,Littoral,Male,1,2018,NA,5,Shallow,65.87,22.25,23.1,10.23,4.75,7.39,8.76,6.45,5.63,7.65,4.17,36.39,12.14,22.2,43.43,21.95,21.48,13.29,7.88,7,6.5,2,-0.154442913,-0.043148765,0.026465864,-0.030908158,-0.006942047,-0.061896104,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G05,Y,0.03632782,0.111578305,0.210831099,0.093198158,0.146392466,0.135040022,0.337329759,0.246618327,0.329437108,0.118173534,0.028110813,0.111253949,0.15482571,0.105956142,0.167367457,0.131255874,0.263268578,0.299704517,0.305110442,0.106496735,0.109091579,0.132120822,0.126823015,0.14606811,0.222507899,0.124876882,0.23560615,0.114053375,0.137801475,0.26435385,0.18935985,0.11966557,0.113502814,0.116584192,0.257889682,0.243645068,0.250767375,0.122678472,0.164484297,0.143581385,0.201077663,cichl187580194,515,14.7,Yellow,Littoral,Male,1,2018,NA,5,Shallow,79.16,25.28,26.38,11.53,5.78,9.06,10.73,6.99,6.29,7.16,4.93,42.47,16.15,26.35,50.34,26.81,28.24,15.77,8.26,7,6.5,2,0.011697267,-0.036106905,-0.018421797,0.031714017,0.062821902,-0.021923588,littoral,,71,Giulia_2,79.31,-0.232964144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G06,Y,0.036003465,0.073953063,0.195694508,0.148662955,0.24564526,0.118930364,0.471180477,0.210831099,0.216237025,0.075034248,0.030921895,0.075791077,0.137418629,0.125309356,0.269106978,0.128444793,0.36414315,0.190721056,0.214182773,0.093522513,0.104206684,0.131057486,0.114542112,0.078926514,0.143581385,0.093414395,0.256981993,0.191987713,0.119805125,0.23751366,0.150954458,0.13999185,0.127709587,0.133850718,0.243320712,0.215642373,0.229481543,0.116602094,0.105307431,0.110954763,0.178659393,cichl187580195,516,14.5,Yellow,Littoral,Male,1,2018,NA,5,Shallow,76.26,24.34,26.36,11.32,5.73,9.18,10.55,6.76,6.59,8.18,5.2,42.95,13.75,26.55,50.46,26.63,28.13,14.52,8.21,6,5.5,2,0.164859889,-0.031916001,-0.014089735,0.076801036,-0.014174319,0.033799485,littoral,,70,Giulia_2,78.4,-0.277553917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
