sample_id,subpop_for_graph,dataset,ct_dataset,pore1_left_areas,pore2_left_areas,pore3_left_areas,pore4_left_areas,pore5_left_areas,pore6_left_areas,pore7_left_areas,pore8_left_areas,pore9_left_areas,pore10_left_areas,pore1_right_areas,pore2_right_areas,pore3_right_areas,pore4_right_areas,pore5_right_areas,pore6_right_areas,pore7_right_areas,pore8_right_areas,pore9_right_areas,pore10_right_areas,pore1_ioc_l_areas,pore2_ioc_l_areas,pore3_ioc_l_areas,pore1_ioc_r_areas,pore2_ioc_r_areas,pore3_ioc_r_areas,pore1_lateral_areas,pore2_lateral_areas,pore3_lateral_areas,pore4_lateral_areas,pore5_lateral_areas,mean_mandibular_left_pore_area,mean_mandibular_right_pore_area,mean_mandibular_pore_area,mean_preopercular_left_pore_area,mean_preopercular_right_pore_area,mean_preopercular_pore_area,mean_orbital_left_area,mean_orbital_right_area,mean_orbital_pore_area,mean_otic_pore_area,sequencing_sample_id,subset_vcf_number,seq_depth,colour,Morph,Sex,Sex_Value,collection,Site,Depth,Depth_Cat,SL,BD,HL,HW,IOW,SNL,LJL,PPL,CHD,ED,LAD,DFB,AFB,PRD,PRA,PRP,PRV,CPL,CPD,EggspotNumber,EggspotNumberTheis,FirstSpot,EggspotContrast,PC1,PC2,PC3,PC4,PC5,subpop,Notes,max_number_rings.y,batch,standard_length_fitness,standardised_max_rings,LPG,LPW,LogLPG,ResLPG,T1W,T2W,T3W,T4W,TWA,carbon_content,d13CV.PDB_percent,morpho_PC1,morpho_PC2,morpho_PC3,morpho_PC4,morpho_PC5,morpho_PC6,morpho_PC7,morpho_PC8,morpho_PC9,morpho_PC10,morpho_PC11,morpho_PC12,malawi_mandibular_mean_pore_area,malawi_preopercular_mean_pore_area,malawi_orbital_mean_pore_area,malawi_otic_mean_pore_area,head_size_mm
D31B09,littoral,masoko,Y,0.013340469,0.081215605,0.179583242,0.164776786,0.197614865,0.137216256,0.371040967,0.182515213,0.285867201,0.1225564,0.042220387,0.090158117,0.154368288,0.119917626,0.18075603,0.110681916,0.397575307,0.21960465,0.204065202,0.067581938,0.092210497,0.192337317,0.12050402,0.150245978,0.172086613,0.157721632,0.220803417,0.154678911,0.085350134,0.249059264,0.193712761,0.127306193,0.11748409,0.122395142,0.240494945,0.222206774,0.23135086,0.135017278,0.160018074,0.147517676,0.167204699,cichl187580167,488,15.2,Yellow,Littoral,Male,1,2018,NA,5,Shallow,75.98,25.48,26.85,11.57,5.28,9.12,11.07,7.72,6.41,7.64,5.06,40.42,12.63,27,49.75,27.06,29.14,14.6,7.63,10,10,2,0.332981444,-0.038615559,0.028369362,0.011430138,0.032247115,0.072138534,littoral,,63,Giulia_2,75.82,-0.589682326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141628873,0.222628921,0.147517676,0.167204699,27.21
D31B10,littoral,masoko,Y,0.033547668,0.073602427,0.082133946,0.103968851,0.167304535,0.119585869,0.304387248,0.109463728,0.142866794,0.047863268,0.019955078,0.112066564,0.17771588,0.085025987,0.252764327,0.101944423,0.357456188,0.152844333,0.164846301,0.107873105,0.111854705,0.14498598,0.132085307,0.127247554,0.133697891,0.09602206,0.100815627,0.09451465,0.097875171,0.302866946,0.2432177,0.092111485,0.129505567,0.110808526,0.151145259,0.195754982,0.173450121,0.129641997,0.118989168,0.124315583,0.200371059,cichl187580168,489,15.5,Yellow,Littoral,Male,1,2018,NA,5,Shallow,77.35,25.62,27.98,13.05,5.6,9.34,11.05,7.21,7.39,7.6,5.29,41.4,14.9,29.29,50.89,26.46,29.66,14.62,8.35,7,6.5,2,0.035746288,-0.048796626,0.041720562,-0.013357307,0.00742279,0.136653442,littoral,,86,Giulia_2,77.72,0.435882445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127611281,0.158293124,0.124315583,0.200371059,27.73
D31C01,littoral,masoko,Y,0.027525493,0.046013645,0.080390977,0.060189865,0.076374382,0.065387812,0.149618181,0.080095639,0.071471772,0.051861336,0.020968991,0.03490894,0.074897692,0.058299702,0.103368266,0.062375365,0.225460955,0.068577461,0.080509112,0.033963859,0.044123483,0.083816897,0.06202096,0.03857113,0.065446879,0.034081994,0.065138415,0.053981206,0.07941308,0.083679072,0.040526923,0.058098872,0.058488718,0.058293795,0.088261732,0.102127847,0.095194789,0.063320446,0.046033334,0.05467689,0.081546076,cichl187580169,490,16.7,unassigned,NA,Female,2,2018,NA,5,Shallow,52.11,15.05,18.51,8.29,3.41,5.61,7.37,4.71,4.06,5.73,3.38,25.4,10.62,20.72,33.62,19.5,16.23,10,4.97,NA,NA,NA,NA,-0.044170324,-0.011937835,-0.006738407,-0.025099524,0.057195582,littoral,,29,Giulia_2,68.34,-2.105734595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066220665,0.088067794,0.05467689,0.081546076,19.28
D31F01,littoral,masoko,Y,0.034803196,0.070604845,0.070462209,0.102412684,0.190989671,0.172019076,0.314797762,0.204682732,0.243051829,0.107119674,0.034517924,0.088149079,0.080446732,0.1032685,0.262592968,0.179721423,0.251752628,0.229358768,0.230785129,0.089575439,0.131256245,0.163784967,0.125549452,0.12287531,0.152151444,0.073049583,0.127751269,0.108976322,0.124894212,0.338357196,0.244890612,0.093854521,0.113795041,0.103824781,0.217412999,0.200367991,0.208890495,0.140196888,0.116025446,0.128111167,0.231625704,cichl187580180,501,19.4,Yellow,Littoral,Male,1,2018,NA,5,Shallow,84.56,27.5,29.52,12.88,6.49,10.28,12.21,7.19,7.94,7.65,5.59,48.39,15.75,29.02,56.19,28.4,31.53,16.92,10.04,8,7,3,0.223067098,-0.042677856,0.045304819,-0.008030291,0.070507417,0.051359486,littoral,,81,Giulia_2,86.45,0.212933582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132066719,0.190785155,0.128111167,0.231625704,29.57
D31F02,littoral,masoko,Y,0.033131705,0.062232176,0.117409692,0.067145242,0.185562743,0.119929213,0.307381597,0.165910477,0.078986992,0.058704846,0.044469551,0.131015107,0.144116618,0.051020306,0.252707985,0.131393035,0.327411792,0.153564823,0.118039572,0.059586679,0.095741809,0.120055189,0.095993761,0.073444046,0.12836961,0.054673612,0.135677494,0.093146466,0.084359064,0.165554662,0.12970206,0.093096312,0.124665913,0.108881113,0.152745978,0.164650716,0.158698347,0.103930253,0.085495756,0.094713004,0.124956863,cichl187580181,502,16.7,Yellow,Littoral,Male,1,2018,NA,5,Shallow,81.22,27.89,27.77,12.09,6.05,9.49,10.73,7.08,7.37,7.03,5.11,44.03,15.59,29.01,50.92,27.92,29.98,15.23,8.81,7,7,1,0.105896577,-0.053180637,0.031040648,-0.033879225,-0.015756437,0.066219426,littoral,,80,Giulia_2,81.59,0.168343809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126253212,0.149841074,0.094713004,0.124956863,26.59
D31F03,littoral,masoko,Y,0.051456096,0.073885677,0.134870679,0.122996196,0.222829818,0.150556726,0.301406649,0.180023037,0.188232557,0.129006737,0.064210171,0.141467615,0.12666116,0.11537307,0.251856334,0.174745489,0.388192999,0.26856857,0.240421646,0.097341447,0.104964572,0.141027819,0.093090088,0.140408559,0.169618167,0.103824249,0.155844157,0.188609236,0.121818883,0.205831905,0.360835932,0.121207693,0.13991367,0.130560682,0.199667245,0.248631165,0.224149205,0.113027493,0.137950325,0.125488909,0.163825394,cichl187580182,503,15.1,Yellow,Littoral,Male,1,2018,NA,5,Shallow,85.48,30.93,30.48,13.22,6.46,10.24,11.53,7.93,7.07,8.14,5.72,46.55,16.63,33.63,54.64,29.51,31.98,16.64,10.26,10,9.5,4,0.283843558,-0.04099351,0.036863138,0.011083727,0.031780425,0.003362674,littoral,,88,Giulia_2,86.01,0.52506199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151524276,0.213764704,0.125488909,0.163825394,29.23
D31F04,middle,masoko,Y,0.024307254,0.096221461,0.13904253,0.167380002,0.373298966,0.162720062,0.464104821,0.214735066,0.209067572,0.096977127,0.037405463,0.092065298,0.121032492,0.121914102,0.336775113,0.143072748,0.491056906,0.246976813,0.234130492,0.112846111,0.139707456,0.199798038,0.120937022,0.118041992,0.142456055,0.0625,0.171214859,0.133557632,0.106444428,0.221424495,0.21790982,0.160050042,0.141838494,0.150944268,0.246221147,0.27125258,0.258736863,0.153480839,0.107666016,0.130573427,0.163934462,cichl187580183,504,16.4,Yellow,Littoral,Male,1,2018,NA,5,Shallow,85.35,30.16,29.2,12.8,6.33,10.13,12.16,7.92,6.95,8.36,5.71,45.53,15.97,28.62,55.17,28.99,30.39,16.2,10.22,6,5.5,3,0.221254336,-0.024807888,-0.003095152,0.012430742,0.000902779,0.008960384,middle,,67,Giulia_2,85.42,-0.411323235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175352277,0.23746674,0.130573427,0.163934462,28.88
D31F05,littoral,masoko,Y,0.036262515,0.065551469,0.094220552,0.083217823,0.243144812,0.196189504,0.294439224,0.103828568,0.234156667,0.086472151,0.029753858,0.067566053,0.146444772,0.10522328,0.252132956,0.172789334,0.278632486,0.122579698,0.163491253,0.056873261,0.17309927,0.161476669,0.137611595,0.127443675,0.146086515,0.119955977,0.206417393,0.134512235,0.117155817,0.232452019,0.190300719,0.104479434,0.120224184,0.112351809,0.179724152,0.155394175,0.167559164,0.157395845,0.131162056,0.14427895,0.174803918,cichl187580184,505,13.3,Yellow,Littoral,Male,1,2018,NA,5,Shallow,90.98,31.39,31.46,14.18,7.5,11.13,12.88,7.63,8.35,8.82,7.35,50.14,19.06,33.04,56.24,31.1,33.92,15.99,10.95,7,6.5,3,0.371220633,-0.046470938,0.017696668,-0.071008027,-0.003318285,0.007370692,littoral,,98,Giulia_2,91.59,0.970959717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142648056,0.168140294,0.14427895,0.174803918,31.86
D31F07,littoral,masoko,Y,0.027119402,0.07794891,0.09902456,0.100109336,0.230282467,0.171239654,0.362160245,0.197429248,0.262980717,0.117155817,0.02494985,0.081668143,0.090036415,0.091896031,0.281266943,0.141175859,0.39764792,0.187201359,0.232452019,0.07562439,0.139210058,0.185817157,0.14180783,0.160546861,0.156827629,0.105378249,0.209691978,0.066913904,0.085666845,0.172186096,0.190512834,0.106896935,0.113963476,0.110430206,0.234931507,0.223231422,0.229081464,0.155611682,0.140917579,0.148264631,0.12892647,cichl187580186,507,14.6,Yellow,Littoral,Male,1,2018,NA,5,Shallow,83.98,29.41,28.15,12.63,6.25,9.55,11.84,7.37,7.48,7.54,5.79,45.55,15.6,28.52,53.62,27.86,31.94,14.59,9.13,6,NA,2,0.143361437,-0.03956252,-0.004652115,0.023741055,0.063791582,-0.013307139,littoral,,93,Giulia_2,89.43,0.748010854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136464832,0.21092576,0.148264631,0.12892647,28.56
D31F08,littoral,masoko,Y,0.029065006,0.091099271,0.130720224,0.110909748,0.326945163,0.161086648,0.441614563,0.185813593,0.253921144,0.085604395,0.026028363,0.09240069,0.098329372,0.12753898,0.344875813,0.150241497,0.469088946,0.158194608,0.165569311,0.082712354,0.07051391,0.15832645,0.099393827,0.096315257,0.155687675,0.090304716,0.153360511,0.108430674,0.14377548,0.243220186,0.246215509,0.137747882,0.137834644,0.137791263,0.241738424,0.218891305,0.230314864,0.109411395,0.114102549,0.111756972,0.193497833,cichl187580187,508,15.9,Yellow,Littoral,Male,1,2018,NA,5,Shallow,87.66,28.98,28.69,12.99,6.48,10.11,11.87,7.68,7.94,8.45,5.73,46.73,18.77,30.76,55.08,29.76,32.57,16.83,9.61,10,8.5,2,0.34181343,-0.049102524,0.06204083,0.019540244,0.084443941,-0.038754528,littoral,,62,Giulia_2,91.93,-0.634272098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163414741,0.21043101,0.111756972,0.193497833,31.59
D31F09,littoral,masoko,Y,0.05759906,0.104725564,0.120265486,0.107428159,0.376167469,0.101854057,0.451164486,0.112664437,0.082429154,0.037667421,0.066551407,0.107597071,0.09290171,0.127697623,0.402517773,0.095097569,0.467717882,0.139352565,0.143237546,0.0706053,0.092732798,0.114015735,0.084287188,0.104579407,0.094949317,0.064031657,0.148153827,0.112653709,0.129220431,0.29488765,0.230514102,0.153237148,0.159453117,0.156345132,0.170981374,0.205228323,0.188104849,0.097011907,0.08785346,0.092432684,0.212054041,cichl187580188,509,16.3,Yellow,Littoral,Male,1,2018,NA,5,Shallow,90,29.57,30.74,13.32,6.76,11.24,12.35,8.39,7.79,9.08,5.82,51.1,16.41,31.57,55.19,30.95,33.74,16.36,9.79,7,6,4,0.117367305,-0.044853372,0.056410829,-0.024108402,0.044220614,-0.042748665,littoral,,78,Giulia_2,92.16,0.079164264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163625248,0.176564633,0.092432684,0.212054041,31.58
D31G01,littoral,masoko,Y,0.024187404,0.056689229,0.242503924,0.104056229,0.318971395,0.123708495,0.444821484,0.253085914,0.271856347,0.166414381,0.025069237,0.051146282,0.207230626,0.115520051,0.3284196,0.11363041,0.487023465,0.196774613,0.227386796,0.090450814,0.203325368,0.224111419,0.248298823,0.194255091,0.186066647,0.100906828,0.159930725,0.121969146,0.097364419,0.291741761,0.182777971,0.149281636,0.145477159,0.147379398,0.284044531,0.250408922,0.267226727,0.225245203,0.160409522,0.192827363,0.19455309,cichl187580190,511,15.8,Yellow,Littoral,Male,1,2018,NA,5,Shallow,80.44,28.48,28.88,12.74,6.22,9.15,12.12,7,7.08,8.34,5.1,43.39,16.2,28.35,51.89,26.95,28.35,16.03,9,13,12.5,2,0.33720831,-0.042964994,-0.043047865,-0.034825321,-0.02591559,0.082545889,littoral,,82,Giulia_2,82.92,0.257523355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166187624,0.241971369,0.192827363,0.19455309,26.96
D31G02,littoral,masoko,Y,0.033641043,0.145724709,0.189569671,0.175220411,0.269128347,0.164059875,0.456784783,0.225602258,0.289217311,0.148594561,0.05277339,0.090878648,0.172350559,0.122606457,0.318872449,0.152421031,0.464597158,0.271201018,0.203440622,0.067600959,0.09629948,0.153855957,0.132650939,0.096618352,0.136955717,0.083066273,0.238348519,0.129198263,0.122070083,0.211172332,0.165284674,0.162656836,0.151496301,0.157076568,0.280049728,0.251709939,0.265879834,0.127602125,0.105546781,0.116574453,0.166621208,cichl187580191,512,14.5,Yellow,Littoral,Male,1,2018,NA,5,Shallow,83.18,26.87,28.67,12.13,5.77,10.38,11.41,8.55,7.45,7.44,5.38,44.24,18.04,28.71,52.84,27.53,28.28,16.14,8.98,NA,NA,3,0.254611064,-0.037857777,-0.028056455,0.032117178,-0.058417593,0.067693661,littoral,,66,Giulia_2,85.11,-0.455913008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180083216,0.249458545,0.116574453,0.166621208,27.46
D31G03,littoral,masoko,Y,0.039473021,0.056063131,0.096108224,0.17810532,0.36040584,0.135771935,0.310063437,0.175435647,0.110791425,0.045765821,0.021929456,0.050151712,0.131386044,0.131195353,0.391297769,0.125856008,0.346294712,0.169333537,0.126809462,0.066169749,0.106999519,0.187106111,0.131794417,0.118634048,0.141521646,0.134464636,0.147264351,0.154816369,0.092781936,0.223323961,0.193115889,0.146031107,0.145192067,0.145611587,0.160514082,0.177151865,0.168832974,0.141966682,0.13154011,0.136753396,0.158052948,cichl187580192,513,16,Yellow,Littoral,Male,1,2018,NA,5,Shallow,89.26,33.78,31.07,13.75,7.36,10.31,12.8,7.99,8.85,8.65,5.35,47.98,18.4,31.49,55.8,31,33.61,16.86,10.15,5,4.5,4,0.164417541,-0.031301346,-0.029219965,0.020537438,0.021173846,-0.085501618,littoral,,49,Giulia_2,89.19,-1.213939142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165634134,0.165274451,0.136753396,0.158052948,30.43
D31G04,littoral,masoko,Y,0.029822565,0.091672885,0.114774872,0.095243192,0.189331285,0.100598653,0.273023483,0.17357993,0.161083855,0.089572704,0.022681951,0.087997569,0.105534077,0.093353029,0.222619148,0.100388635,0.292450154,0.15079297,0.17137474,0.071931187,0.098918508,0.156988503,0.103748924,0.152788142,0.181455607,0.106164131,0.139117627,0.048735475,0.102787546,0.205279726,0.08979142,0.10416896,0.106437155,0.105303057,0.174314993,0.171637263,0.172976128,0.119885312,0.146802627,0.133343969,0.154033636,cichl187580193,514,NA,Yellow,Littoral,Male,1,2018,NA,5,Shallow,65.87,22.25,23.1,10.23,4.75,7.39,8.76,6.45,5.63,7.65,4.17,36.39,12.14,22.2,43.43,21.95,21.48,13.29,7.88,7,6.5,2,-0.154442913,-0.043148765,0.026465864,-0.030908158,-0.006942047,-0.061896104,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120151335,0.157166213,0.133343969,0.154033636,23.51
D31G05,littoral,masoko,Y,0.03632782,0.111578305,0.210831099,0.093198158,0.146392466,0.135040022,0.337329759,0.246618327,0.329437108,0.118173534,0.028110813,0.111253949,0.15482571,0.105956142,0.167367457,0.131255874,0.263268578,0.299704517,0.305110442,0.106496735,0.109091579,0.132120822,0.126823015,0.14606811,0.222507899,0.124876882,0.23560615,0.114053375,0.137801475,0.26435385,0.18935985,0.11966557,0.113502814,0.116584192,0.257889682,0.243645068,0.250767375,0.122678472,0.164484297,0.143581385,0.201077663,cichl187580194,515,14.7,Yellow,Littoral,Male,1,2018,NA,5,Shallow,79.16,25.28,26.38,11.53,5.78,9.06,10.73,6.99,6.29,7.16,4.93,42.47,16.15,26.35,50.34,26.81,28.24,15.77,8.26,7,6.5,2,0.011697267,-0.036106905,-0.018421797,0.031714017,0.062821902,-0.021923588,littoral,,71,Giulia_2,79.31,-0.232964144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136769918,0.235579853,0.143581385,0.201077663,26.86
D31G06,littoral,masoko,Y,0.036003465,0.073953063,0.195694508,0.148662955,0.24564526,0.118930364,0.471180477,0.210831099,0.216237025,0.075034248,0.030921895,0.075791077,0.137418629,0.125309356,0.269106978,0.128444793,0.36414315,0.190721056,0.214182773,0.093522513,0.104206684,0.131057486,0.114542112,0.078926514,0.143581385,0.093414395,0.256981993,0.191987713,0.119805125,0.23751366,0.150954458,0.13999185,0.127709587,0.133850718,0.243320712,0.215642373,0.229481543,0.116602094,0.105307431,0.110954763,0.178659393,cichl187580195,516,14.5,Yellow,Littoral,Male,1,2018,NA,5,Shallow,76.26,24.34,26.36,11.32,5.73,9.18,10.55,6.76,6.59,8.18,5.2,42.95,13.75,26.55,50.46,26.63,28.13,14.52,8.21,6,5.5,2,0.164859889,-0.031916001,-0.014089735,0.076801036,-0.014174319,0.033799485,littoral,,70,Giulia_2,78.4,-0.277553917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151895698,0.228482205,0.110954763,0.178659393,25.87
D31G07,littoral,masoko,Y,0.025412186,0.066680735,0.047569091,0.098183445,0.227029527,0.094508129,0.305261256,0.098288454,0.167699424,0.069095943,0.01522631,0.109314402,0.073821349,0.088207587,0.208022892,0.087367515,0.326788108,0.15509834,0.181560616,0.081697027,0.089637298,0.131454235,0.098745937,0.124312234,0.082081267,0.096468778,0.140471509,0.088655793,0.098839228,0.138973945,0.192287226,0.092974997,0.098918508,0.095946753,0.160086269,0.186286023,0.173186146,0.10661249,0.100954093,0.103783291,0.118906587,cichl187580196,517,14,Yellow,Littoral,Male,1,2018,NA,5,Shallow,73.06,22.75,24.32,10.42,5.64,7.32,9.51,6.54,5.82,7.32,4.4,39.94,14.32,25.16,44.68,23.92,26.36,14.76,7.79,7,6.5,2,0.173876166,-0.0300605,-0.019834306,-0.022944683,-0.012414352,0.005135198,littoral,,63,Giulia_2,74.9,-0.589682326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110070467,0.161461647,0.103783291,0.118906587,24.33
D31G08,littoral,masoko,Y,0.019291783,0.075094462,0.100604258,0.113040283,0.184148839,0.1562475,0.267215112,0.128824469,0.105706217,0.040337365,0.017378548,0.042410036,0.084660635,0.085457816,0.20184626,0.125795181,0.316640342,0.202484005,0.124041383,0.065209416,0.084322871,0.137403242,0.112377361,0.102995801,0.156566372,0.119258296,0.134544398,0.079746514,0.075291401,0.233002384,0.180877568,0.098435925,0.086350659,0.092393292,0.135520791,0.177093786,0.156307289,0.111367825,0.12627349,0.118820657,0.154146893,cichl187580197,518,17.3,Yellow,Littoral,Male,1,2018,NA,5,Shallow,79.17,26.59,26.33,11.1,5.37,9.36,11.09,6.7,6.63,7.9,5.01,44.18,13.45,27.29,48.81,26.59,29.8,15.77,8.39,8,7.5,1,NA,-0.038203273,0.031109304,0.015048713,-0.015398144,-0.082042179,littoral,,50,Giulia_2,78.48,-1.16934937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116930527,0.146474922,0.118820657,0.154146893,27.33
D31G09,littoral,masoko,Y,0.032410319,0.126545909,0.239799945,0.199560167,0.372354509,0.184993732,0.331204329,0.214672844,0.198831845,0.201563052,0.050436283,0.115621082,0.209756672,0.194826076,0.326288157,0.173158503,0.352689821,0.216129488,0.305895147,0.153857976,0.139528745,0.214314718,0.116034831,0.199429261,0.190282775,0.152262089,0.255644352,0.183330611,0.125785169,0.319810066,0.209302448,0.19413417,0.179385654,0.186759912,0.236568018,0.257143108,0.246855563,0.156626098,0.180658041,0.16864207,0.222797618,cichl187580198,519,15.7,Yellow,NA,Male,1,2018,NA,5,Shallow,83.02,27.63,29.85,12.44,6.88,10.09,12.21,7.65,7.65,7.97,5.63,44.91,15.55,31.29,56.43,30.23,32.39,15.48,9.74,NA,NA,NA,0.354698405,-0.035975542,0.000307659,-0.03538804,0.017304253,0.018768944,littoral,,75,Giulia_2,83.05,-0.054605054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214290475,0.241381947,0.16864207,0.222797618,30.39
D31G10,littoral,masoko,Y,0.041223547,0.081095502,0.096131959,0.091739286,0.2522408,0.149519831,0.401422734,0.162866799,0.226560558,0.097145653,0.046460965,0.091401388,0.11725058,0.099679888,0.292788551,0.131949139,0.51918016,0.224364222,0.272176778,0.086163971,0.105724168,0.14784734,0.089574177,0.225208966,0.158643075,0.119109018,0.188387295,0.130640436,0.137740459,0.26885423,0.207794026,0.112486219,0.129516274,0.121001247,0.221998936,0.275471283,0.248735109,0.114381895,0.167653687,0.141017791,0.203297345,cichl187580199,520,17.3,Yellow,Littoral,Male,1,2018,NA,5,Shallow,86.52,28.62,30.03,12.44,6.69,10.97,13.01,7.87,6.96,8.82,5.59,50.04,15.86,28.85,55.62,29.74,30.74,16.58,9.75,8,7.5,2,0.026984269,-0.046966372,-0.000595602,0.013890589,0.011957637,0.066109243,littoral,,83,Giulia_2,84.67,0.302113127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140379692,0.230890861,0.141017791,0.203297345,29.87
D31H01,littoral,masoko,Y,0.032592773,0.069580078,0.089233398,0.085571289,0.325805664,0.116333008,0.290527344,0.145385742,0.260009766,0.05859375,0.029174805,0.08581543,0.149047852,0.101806641,0.322021484,0.120239258,0.309448242,0.154541016,0.167236328,0.079467773,0.110557784,0.119931161,0.087364684,0.080810547,0.16003418,0.109863281,0.20514225,0.112202217,0.128093518,0.185880067,0.219107333,0.120556641,0.137573242,0.129064941,0.18862915,0.17767334,0.183151245,0.10595121,0.116902669,0.11142694,0.156986792,cichl187580200,521,16.6,Yellow,Littoral,Male,1,2018,NA,5,Shallow,87,29.67,28.98,12.09,6.55,10.22,11.77,8.36,6.7,7.49,5.89,47.13,15.23,30.85,52.75,27.85,31.54,16.61,10.31,7,6.5,2,0.018315078,-0.041610575,0.038103603,0.018624067,0.06348486,-0.072423117,littoral,,80,Giulia_2,89.16,0.168343809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14654541,0.178255443,0.11142694,0.156986792,28.6
D31H02,littoral,masoko,Y,0.019643399,0.091708639,0.088040294,0.092891976,0.303289345,0.107802026,0.505048351,0.185310618,0.170163901,0.078928597,0.024021747,0.090525302,0.122475408,0.099873666,0.271930907,0.138568795,0.36884623,0.196552322,0.267789226,0.077271924,0.086738623,0.169927233,0.128747096,0.052540175,0.164720549,0.130048767,0.177372562,0.084934169,0.11358666,0.23979406,0.143944656,0.119114731,0.121765406,0.120440068,0.234862867,0.227614926,0.231238896,0.128470984,0.115769831,0.122120407,0.17669036,cichl187580201,522,17.1,Yellow,Littoral,Male,1,2018,NA,5,Shallow,82.76,25.35,28.56,12.19,6.21,9.94,11.46,7.8,6.55,7.88,5.46,44.58,15.35,29.3,52.45,29.13,30.69,16.37,9.12,NA,NA,2,NA,-0.050083778,0.001621077,-0.035975282,-0.008850102,0.104447551,littoral,,77,Giulia_2,84.85,0.034574491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140710636,0.21122179,0.122120407,0.17669036,28.34
D31H03,littoral,masoko,Y,0.02171875,0.111328125,0.11234375,0.102265625,0.1721875,0.151875,0.276484375,0.0990625,0.130078125,0.13984375,0.0153125,0.107734375,0.115625,0.10125,0.139296875,0.107890625,0.22375,0.111171875,0.184375,0.07859375,0.1265625,0.1403125,0.127734375,0.093515625,0.11671875,0.068828125,0.159656951,0.073835989,0.090315326,0.173140045,0.136971111,0.10396875,0.09584375,0.09990625,0.161367188,0.149472656,0.155419922,0.131536458,0.093020833,0.112278646,0.131727685,cichl187580202,523,18.7,Yellow,Littoral,Male,1,2018,NA,5,Shallow,67.33,21.29,23.37,9.48,4.86,7.56,9.34,6.19,5.7,7.13,4.03,36.91,11.25,23.05,44.84,22.75,24.26,14.57,7.38,6,5.5,2,0.144214323,-0.040922315,0.041614288,0.046268375,0.070925286,0.027789071,littoral,,66,Giulia_2,67.29,-0.455913008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122179688,0.147685232,0.112278646,0.131727685,22.7
